업종명,업소명,소재지(도로명),소재지(지번),소재지전화,업태명
일반음식점,황룡,충청남도 천안시 서북구 나사렛대길 22-1 (쌍용동),충청남도 천안시 서북구 쌍용동 1502 ,,중국식
일반음식점,옥이네쪽갈비전문점,"충청남도 천안시 서북구 오성4길 22, 102호 (두정동)",충청남도 천안시 서북구 두정동 727 ,041 -566 -2728,정종/대포집/소주방
일반음식점,푸라닭두정점,충청남도 천안시 서북구 원두정7길 27 (두정동),충청남도 천안시 서북구 두정동 865-1 ,041 -563 -9873,한식
일반음식점,태화루,충청남도 천안시 서북구 성환읍 성진로 65,충청남도 천안시 서북구 성환읍 성월리 63-1 ,041 -588 -6644,중국식
일반음식점,아구정,충청남도 천안시 서북구 불당9길 8 (불당동),충청남도 천안시 서북구 불당동 1017 ,041 -621 -3388,한식
일반음식점,하우스콜,"충청남도 천안시 서북구 성정중6길 22, 1층 (성정동, 명진빌)",충청남도 천안시 서북구 성정동 1192 명진빌 ,041 -576 -6644,통닭(치킨)
일반음식점,정초밥앤동해,충청남도 천안시 서북구 늘푸른6길 5-11 (두정동),충청남도 천안시 서북구 두정동 602 ,041 - 554-9595,일식
일반음식점,루아,"충청남도 천안시 서북구 원두정4길 2 (두정동,2층)",충청남도 천안시 서북구 두정동 824 2층 ,,까페
일반음식점,자연석생구이일번지,"충청남도 천안시 서북구 월봉2길 14, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1893 ,,한식
일반음식점,대감석갈비,충청남도 천안시 서북구 업성2길 13 (업성동),충청남도 천안시 서북구 업성동 371-13 , 041- 523-7701,한식
일반음식점,이선생보쌈,"충청남도 천안시 서북구 불당3길 33, 106~108호 (불당동)",충청남도 천안시 서북구 불당동 958 ,041 -578 -3792,한식
일반음식점,럭스,"충청남도 천안시 서북구 검은들1길 13 (불당동,폴리프라자 101,102호)","충청남도 천안시 서북구 불당동 710 폴리프라자 101,102호 ",041 -569 -0085,까페
일반음식점,따끈한밥상,충청남도 천안시 서북구 성정6길 6 (성정동),충청남도 천안시 서북구 성정동 729-1 ,041 -563 -5721,한식
일반음식점,짬뽕지존,"충청남도 천안시 서북구 서부대로 719, 1층 (두정동)",충청남도 천안시 서북구 두정동 780 ,041 -523 -3125,중국식
일반음식점,종로맥가천안두정점,충청남도 천안시 서북구 원두정9길 3 (두정동),충청남도 천안시 서북구 두정동 919-1 ,,경양식
일반음식점,가볍게먹는집,"충청남도 천안시 서북구 쌍용15길 72 (쌍용동,102호)",충청남도 천안시 서북구 쌍용동 588 102호 ,,한식
일반음식점,쌍용돌판구이,충청남도 천안시 서북구 월봉10길 18 (쌍용동),충청남도 천안시 서북구 쌍용동 1817 ,    -592 -9223,식육(숯불구이)
일반음식점,시골집,충청남도 천안시 서북구 직산읍 군수1길 1,충청남도 천안시 서북구 직산읍 수헐리 9-1 ,    -582 -0895,호프/통닭
일반음식점,이유치킨천안두정점,"충청남도 천안시 서북구 부성6길 31, 1층 (두정동)",충청남도 천안시 서북구 두정동 1005 ,    -563 -9979,통닭(치킨)
일반음식점,어머니밥상,충청남도 천안시 서북구 서부6길 5 (성정동),충청남도 천안시 서북구 성정동 688-8 ,,한식
일반음식점,훌랄라 참숯바베큐치킨,충청남도 천안시 서북구 서부대로 766 (두정동),충청남도 천안시 서북구 두정동 990 ,,통닭(치킨)
일반음식점,제주흑돈올레,충청남도 천안시 서북구 성거읍 성거길 123,충청남도 천안시 서북구 성거읍 저리 57-25 ,,한식
일반음식점,프놈펜,"충청남도 천안시 서북구 직산읍 역전말1길 38, 2층",충청남도 천안시 서북구 직산읍 삼은리 246-4 ,,호프/통닭
일반음식점,페리카나치킨 이수점,충청남도 천안시 서북구 한들1로 58 (백석동),충청남도 천안시 서북구 백석동 433-3 ,    -569 -9245,통닭(치킨)
일반음식점,콩밭,충청남도 천안시 서북구 쌍용15길 46 (쌍용동),충청남도 천안시 서북구 쌍용동 677 ,    -554 -8351,한식
일반음식점,태성푸드,"충청남도 천안시 서북구 부성8길 32 (두정동,서울프라자 106호)",충청남도 천안시 서북구 두정동 1042 서울프라자 106호 ,    -551 -0040,한식
일반음식점,태흥참숯불갈비,충청남도 천안시 서북구 직산읍 자은가리1길 68 (우성(아)상가 214호 ~ 218호),충청남도 천안시 서북구 직산읍 모시리 206-13 우성(아)상가 214호 ~ 218호 ,,한식
일반음식점,한근두근,충청남도 천안시 서북구 성거읍 망향로 797-4 (외 4필지),충청남도 천안시 서북구 성거읍 오목리 57-1 외 4필지 ,041 -555 -1955,식육(숯불구이)
일반음식점,고흥식당,충청남도 천안시 서북구 성환읍 연암율금로 391 (외 1필지),충청남도 천안시 서북구 성환읍 매주리 362-15 외 1필지 ,    -588 -3697,한식
일반음식점,프렌즈,"충청남도 천안시 서북구 충무로 93, 상가동 1층 110호 (쌍용동, 쌍용역푸르지오)",충청남도 천안시 서북구 쌍용동 2050 쌍용역푸르지오 ,,호프/통닭
일반음식점,함지박야식포차,충청남도 천안시 서북구 성정로 97 (성정동),충청남도 천안시 서북구 성정동 731-9 , 041- 567-1008,한식
일반음식점,짱날개,"충청남도 천안시 서북구 미라8길 16 (쌍용동,(1층))",충청남도 천안시 서북구 쌍용동 1110 (1층) ,,호프/통닭
일반음식점,원조큰언니곱창,충청남도 천안시 서북구 성거읍 직산로 18-26,충청남도 천안시 서북구 성거읍 신월리 371-16 ,070 -8638-8100,식육(숯불구이)
일반음식점,두정일구팔칠,충청남도 천안시 서북구 두정로 141 (두정동),충청남도 천안시 서북구 두정동 1987 ,041 -561 -3001,한식
일반음식점,삽교참숯곱창,충청남도 천안시 서북구 직산읍 삼은3길 34 (코아루(아) 상가 101호),충청남도 천안시 서북구 직산읍 삼은리 395 코아루(아) 상가 101호 ,    -583 -9291,한식
일반음식점,비비큐치킨피자나사렛대점,"충청남도 천안시 서북구 나사렛대길 27 (쌍용동,외 1필지)",충청남도 천안시 서북구 쌍용동 1483 외 1필지 ,041 -579 -5592,호프/통닭
일반음식점,정동진,충청남도 천안시 서북구 성거읍 봉주로 111 (외 1필지),충청남도 천안시 서북구 성거읍 신월리 8-6 외 1필지 ,,한식
일반음식점,불대포육해공,"충청남도 천안시 서북구 검은들1길 19 (불당동,101호, 102호)","충청남도 천안시 서북구 불당동 708 101호, 102호 ",041 -621 -9289,한식
일반음식점,별호프,"충청남도 천안시 서북구 서부6길 49, 110호 (성정동, 대우목화아파트상가)",충청남도 천안시 서북구 성정동 643 대우목화아파트상가 110호,    -578 -9295,호프/통닭
일반음식점,장대포,"충청남도 천안시 서북구 서부대로 728 (두정동,102호)",충청남도 천안시 서북구 두정동 898 102호 ,    -558 -3389,한식
일반음식점,예술,"충청남도 천안시 서북구 부성6길 8 (두정동,201호)",충청남도 천안시 서북구 두정동 991 201호 ,041 -558 -5859,호프/통닭
일반음식점,신성아구찜,충청남도 천안시 서북구 부성6길 29 (두정동),충청남도 천안시 서북구 두정동 1004 ,041 -584 -5073,한식
일반음식점,조선닭도리탕,"충청남도 천안시 서북구 검은들3길 9 (불당동,외 1 메트로프라자 101호)",충청남도 천안시 서북구 불당동 697 외 1 메트로프라자 101호 ,,식육(숯불구이)
일반음식점,하쿠나마타타,충청남도 천안시 서북구 직산읍 군수1길 1,충청남도 천안시 서북구 직산읍 수헐리 9-1 ,,한식
일반음식점,조은푸드,"충청남도 천안시 서북구 성환읍 율금1길 221-34, 1층 113~114호",충청남도 천안시 서북구 성환읍 율금리 773 1층 113~1호,,한식
일반음식점,생고기제작소불당점,"충청남도 천안시 서북구 검은들1길 26 (불당동,외 1필지 스카이타워 208,209,210호)","충청남도 천안시 서북구 불당동 684 외 1필지 스카이타워 208,209,210호 ",    -555 -0770,호프/통닭
일반음식점,외암마을,충청남도 천안시 서북구 서부역10길 3 (성정동),충청남도 천안시 서북구 성정동 201-23 ,,한식
일반음식점,두정맛찬들왕소금구이,"충청남도 천안시 서북구 원두정6길 2, B동 (두정동)",충청남도 천안시 서북구 두정동 808 B동 ,041 -553 -9235,식육(숯불구이)
일반음식점,빅쓰리생고기,충청남도 천안시 서북구 성정중7길 16 (성정동),충청남도 천안시 서북구 성정동 1212 ,    -568 -9255,통닭(치킨)
일반음식점,통돼지두루치기천안본점,"충청남도 천안시 서북구 직산읍 4산단7로 34, 1층",충청남도 천안시 서북구 직산읍 237-15 1층 ,    -583 -6700,한식
일반음식점,천안문,충청남도 천안시 서북구 성거읍 망향로 249 (외 2필지),충청남도 천안시 서북구 성거읍 요방리 228-2 외 2필지 ,041 -558 -7984,한식
일반음식점,소앤소천안본점,충청남도 천안시 서북구 노태산로 56 (두정동),충청남도 천안시 서북구 두정동 596 ,041 -572 -7399,식육(숯불구이)
일반음식점,숙이네야식포차,"충청남도 천안시 서북구 봉정로 126 (성정동,외 1필지)",충청남도 천안시 서북구 성정동 193-28 외 1필지 ,041 -573 -4093,호프/통닭
일반음식점,불막골,"충청남도 천안시 서북구 검은들1길 13 (불당동,폴리프라자 103호)",충청남도 천안시 서북구 불당동 710 폴리프라자 103호 ,041 -574 -6861,한식
일반음식점,장모님가마솥갈비탕,"충청남도 천안시 서북구 성성2길 56, 1층 (성성동)",충청남도 천안시 서북구 성성동 94-5 외1필지 ,041 -578 -8422,한식
일반음식점,월남쌈김상사(직산점),충청남도 천안시 서북구 직산읍 삼은3길 45,충청남도 천안시 서북구 직산읍 삼은리 72-63 ,041 -585 -1900,한식
일반음식점,걱정말아요그대,"충청남도 천안시 서북구 백석3로 69 (백석동,주공그린빌상가 104호)",충청남도 천안시 서북구 백석동 915 주공그린빌상가 104호 ,    -564 -5765,호프/통닭
일반음식점,봉주로삼겹,충청남도 천안시 서북구 성거읍 봉주로 111,충청남도 천안시 서북구 성거읍 신월리 8-6 ,041 -585 -0234,한식
일반음식점,해운대,"충청남도 천안시 서북구 성환읍 성환16길 29-11, 1층",충청남도 천안시 서북구 성환읍 성환리 319-7 ,    -588 -0003,한식
일반음식점,화화돼지왕갈비북한강쭈꾸미,충청남도 천안시 서북구 서부대로 799 (두정동),충청남도 천안시 서북구 두정동 1858 ,041 -566 -3002,한식
일반음식점,술이야,충청남도 천안시 서북구 늘푸른1길 18-6 (두정동),충청남도 천안시 서북구 두정동 643-1 ,041 -567 -1259,호프/통닭
일반음식점,길손칼국수,충청남도 천안시 서북구 새말3길 12 (쌍용동),충청남도 천안시 서북구 쌍용동 389-41 ,041 -574 -1391,한식
일반음식점,아띠,"충청남도 천안시 서북구 두정로 188 (두정동,, 201호)","충청남도 천안시 서북구 두정동 935-1 , 201호 ",041 -554 -2299,경양식
일반음식점,논두렁,"충청남도 천안시 서북구 원두정6길 6, B동 1층 (두정동)",충청남도 천안시 서북구 두정동 808 B동 ,041 -569 -0330,정종/대포집/소주방
일반음식점,구이아나,"충청남도 천안시 서북구 미라6길 30, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1181 1층 ,,한식
일반음식점,본가아구,충청남도 천안시 서북구 월봉7길 33-2 (쌍용동),충청남도 천안시 서북구 쌍용동 1768 ,041 -575 -5757,한식
일반음식점,비앤아일레이,충청남도 천안시 서북구 원두정8길 7 (두정동),충청남도 천안시 서북구 두정동 923 지하1층 ,041 -563 -5061,호프/통닭
일반음식점,원조닭내장식당,충청남도 천안시 서북구 봉정로 86 (성정동),충청남도 천안시 서북구 성정동 200-1 ,041 -574 -2473,한식
일반음식점,79네수육국밥직산점,충청남도 천안시 서북구 직산읍 봉주로 47,충청남도 천안시 서북구 직산읍 삼은리 322 ,    -583 -8899,한식
일반음식점,호식이두마리치킨,"충청남도 천안시 서북구 백석로 17-13 (백석동,1동 102호)",충청남도 천안시 서북구 백석동 302-9 1동 102호 ,,통닭(치킨)
일반음식점,한솥도시락나사렛대후문앞점,충청남도 천안시 서북구 쌍용14길 37 (쌍용동),충청남도 천안시 서북구 쌍용동 703 ,041 -577 -9006,한식
일반음식점,노찾사,"충청남도 천안시 서북구 검은들3길 69, 1층 105호 (불당동)",충청남도 천안시 서북구 불당동 698 건지프라자빌딩 ,    -522 -8591,기타
일반음식점,화룡양꼬치천안점,충청남도 천안시 서북구 원두정9길 20 (두정동),충청남도 천안시 서북구 두정동 929-1 ,,한식
일반음식점,군산아구촌,충청남도 천안시 서북구 미라1길 13 (쌍용동),충청남도 천안시 서북구 쌍용동 1058 ,041 -575 -9242,한식
일반음식점,맘스터치천안쌍용고점,충청남도 천안시 서북구 월봉2길 16 (쌍용동),충청남도 천안시 서북구 쌍용동 1894 ,041 -574 -6565,기타
일반음식점,다연중화요리,"충청남도 천안시 서북구 성정공원1길 9-7, 109,110호 (성정동)","충청남도 천안시 서북구 성정동 1527 109,110호",,중국식
일반음식점,신진성아구찜두정점,충청남도 천안시 서북구 두정중3길 2 (두정동),충청남도 천안시 서북구 두정동 1210 ,041 -622 -3311,한식
일반음식점,명가만두,충청남도 천안시 서북구 쌍용16길 16 (쌍용동),충청남도 천안시 서북구 쌍용동 773 ,    -577 -0223,분식
일반음식점,79수육국밥두정점,충청남도 천안시 서북구 원두정6길 3 (두정동),충청남도 천안시 서북구 두정동 896 ,,한식
일반음식점,큰바위식당,"충청남도 천안시 서북구 직산읍 거리막길 5, 1층",충청남도 천안시 서북구 직산읍 삼은리 538 ,041 -583 -4170,한식
